adjusted_rand_score,silhouette,calinski_harabasz,eigengap,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.7860804785381668,0.3804607940826481,0.3655228359735973,0.6411949361181908,0.3804607940826481,0.3655228359735973,0.6411949361181908,0.2987702079327537,0.2647468957178441,0.2509792171313245,0.19181693637576802,rusemshift-finetune,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7585010685105839,0.3392824637954512,0.32784888491498737,0.5927301607412745,0.3392824637954512,0.32784888491498737,0.5927301607412745,0.2896216955574052,0.22395786114390867,0.2132926310825912,0.1701641716302512,rusemshift-train,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7753627168697347,0.3887574251522692,0.3887574251522692,0.5582593573695506,0.3887574251522692,0.3887574251522692,0.5582593573695506,0.3213730195415075,0.297159804737088,0.1981623005392418,0.14525960646747457,ru-ru,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7813478742060149,0.421652420350507,0.43208564784752834,0.5453161638101214,0.421652420350507,0.43208564784752834,0.5453161638101214,0.3495108055630807,0.20619994268967348,0.17044970872307852,0.12530665229175122,en-en,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7006140051410195,0.3563294625200413,0.3678165717062472,0.4460708782742681,0.3563294625200413,0.3678165717062472,0.4460708782742681,0.3624034618249594,0.1819861063686524,0.1399394519945409,0.1206546555618714,rusemshift-finetune,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.817854735599521,0.47556554340298085,0.4662703323215012,0.4725860297894196,0.47556554340298085,0.4662703323215012,0.4725860297894196,0.40612348831064243,0.18978317560613692,0.14910017295175032,0.12056746412564802,rusemshift-train,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6984736955407285,0.3210081629889342,0.33053701428784404,0.4915254237288135,0.3210081629889342,0.33053701428784404,0.4915254237288135,0.3185630382954119,0.17967858708456222,0.17740929652512047,0.10597602229850182,ru-ru,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7926653819881093,0.46304072148196446,0.46311842155966454,0.4915254237288135,0.46304072148196446,0.46311842155966454,0.4915254237288135,0.38195986528713366,0.2107748666660898,0.1651212889605676,0.13615883488596098,en-en,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.770559006579136,0.3949821492390896,0.37156230882672003,0.6819498367142022,0.3949821492390896,0.37156230882672003,0.6819498367142022,0.31673610531493945,0.24567208079037298,0.20290240019771236,0.12633727244578527,rusemshift-finetune,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.81557238717596,0.4175998566595088,0.4210387226344126,0.5978088461887066,0.4175998566595088,0.4210387226344126,0.5978088461887066,0.3441721785973803,0.3073439388896442,0.24752942565141536,0.17336773541995298,rusemshift-train,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7740671846643369,0.41911444917447704,0.41911444917447704,0.603850234854506,0.41911444917447704,0.41911444917447704,0.603850234854506,0.35429982849849556,0.27113984807035413,0.19870541045355963,0.11546922613826315,ru-ru,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7563567330672971,0.41569000845792237,0.405395852616387,0.57504567226012,0.41569000845792237,0.405395852616387,0.57504567226012,0.34083523692520307,0.20055729981399406,0.18550293820401975,0.1241571855011282,en-en,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.7980767231618987,0.39021130719304603,0.37527334908399523,0.6411949361181908,0.39021130719304603,0.37527334908399523,0.6411949361181908,0.2987702079327537,0.28569096285480505,0.24841792649313907,0.18258449880519534,rusemshift-finetune,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7397264453735026,0.28761376366016705,0.3265299109587095,0.5951638455271427,0.28761376366016705,0.3265299109587095,0.5951638455271427,0.28048430184432377,0.22201821030466698,0.18968989070468908,0.1775084375023154,rusemshift-train,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.6463742188605959,0.2863743501469722,0.29574911941863813,0.5279533553692718,0.2863743501469722,0.29574911941863813,0.5279533553692718,0.22597891520016308,0.16151623790355818,0.14940091889974044,0.13763275522931287,ru-ru,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7800300019461314,0.34741875994763544,0.37802923576600184,0.4308111403495671,0.34741875994763544,0.37802923576600184,0.4308111403495671,0.3184671966186658,0.16097384924779587,0.13746171852803393,0.15920629992407018,en-en,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'en-en'}"
