adjusted_rand_score,silhouette,calinski_harabasz,eigengap,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.6214907448773,0.3065872834104278,0.34323013230583,0.42450408100254505,0.3065872834104278,0.34323013230583,0.42450408100254505,0.18965471420631777,0.24593902903093223,0.23609737640891434,0.20513514872686803,rusemshift-finetune,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.691594094067295,0.40447553494319716,0.40610791950691394,0.4505832486792138,0.40447553494319716,0.40610791950691394,0.4505832486792138,0.2680723263442681,0.26801772413073094,0.27333248753464784,0.27119176965852093,rusemshift-train,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7107676433024931,0.4095596281022698,0.4537124993033859,0.3999295915617352,0.4095596281022698,0.4537124993033859,0.3999295915617352,0.2928772789602552,0.34159285714947263,0.2878541799402649,0.23011494851695677,ru-ru,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7157948572541688,0.3913036053947431,0.45476261800487155,0.4436704496247364,0.3913036053947431,0.45476261800487155,0.4436704496247364,0.3318073000849147,0.34059878357102286,0.30813187931115055,0.25929941140924434,en-en,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6587044274986898,0.36659216636219955,0.36659216636219955,0.33783735137382176,0.36659216636219955,0.36659216636219955,0.33783735137382176,0.36659216636219955,0.21527268524256346,0.15372782085154524,0.11107788006683433,rusemshift-finetune,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.6734077962957103,0.38113897075430153,0.38113897075430153,0.3055901124644287,0.38113897075430153,0.38113897075430153,0.3055901124644287,0.38113897075430153,0.34695029252749304,0.19532860820904382,0.15775001425052884,rusemshift-train,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7183124063948273,0.42704139818528547,0.42704139818528547,0.31778196669808356,0.42704139818528547,0.42704139818528547,0.31778196669808356,0.42704139818528547,0.2701685839664378,0.1988166510280203,0.14715375023802946,ru-ru,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7322478276336278,0.44845176308339746,0.44845176308339746,0.2761153000314169,0.44845176308339746,0.44845176308339746,0.2761153000314169,0.44845176308339746,0.2736002487343098,0.19153664318790153,0.10163881885489977,en-en,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.725723356933179,0.4056951734758874,0.4073379977069352,0.45749103463824836,0.4056951734758874,0.4073379977069352,0.45749103463824836,0.32187352535222924,0.328113369478765,0.2897001911739875,0.23780713016335328,rusemshift-finetune,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7859780212342627,0.5382723020559718,0.5192666117792427,0.42203268918159803,0.5382723020559718,0.5192666117792427,0.42203268918159803,0.44414986024107783,0.41018613485181726,0.29332832313858387,0.2261509365291939,rusemshift-train,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7869197266651343,0.49511519218324623,0.4896279304332607,0.40901716141747996,0.49511519218324623,0.4896279304332607,0.40901716141747996,0.415517769284766,0.3669202040481139,0.31792468155603554,0.28161112504424696,ru-ru,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
