adjusted_rand_score,silhouette,calinski_harabasz,eigengap,adjusted_rand_score_old,ari_silhouette_old,ari_calinski_old,ari_eigengap_old,adjusted_rand_score_new,ari_silhouette_new,ari_calinski_new,ari_eigengap_new,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.7839637572509619,0.6837056089103292,0.6365052357372195,0.5754762506995857,0.6837056089103292,0.6365052357372195,0.5754762506995857,0.780314621396903,0.544397176079844,0.5146268371968589,0.6181609875614743,0.7461945249345266,0.6588160170389572,0.6027400392706591,0.5653832803748227,0.5600761037520195,0.573146818972854,0.5040856890070989,0.41963671016442583,rusemshift-finetune,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8431288465384235,0.6944952620286667,0.6993671245917672,0.6003568897823307,0.6944952620286667,0.6993671245917672,0.6003568897823307,0.804149861226006,0.6182679356544251,0.6130376359529007,0.6584476186011142,0.8205841014746343,0.6590039172926611,0.6887332326774329,0.5627453788633102,0.65932034208096,0.5826666949852015,0.5259783371083403,0.4375064012813537,rusemshift-train,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7819518521504835,0.7093317601409336,0.685279490357572,0.5434034783793773,0.7093317601409336,0.685279490357572,0.5434034783793773,0.7994289197037531,0.6812905427959337,0.6535127650181559,0.6585495660121569,0.8326813058314477,0.7002360547180863,0.6784378863171865,0.5879068117278462,0.6501827282955196,0.5562219741706594,0.448749639184929,0.39529578471437077,ru-ru,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.879716472871451,0.7570612960250238,0.7302834580221674,0.6057869988588437,0.7570612960250238,0.7302834580221674,0.6057869988588437,0.850945568127488,0.6419314715541816,0.6169511518782963,0.6340626309321792,0.8686199782780083,0.7666383781827849,0.7407308238485283,0.6079762638834313,0.7202422267849848,0.6466442788599741,0.556481227925115,0.44153790880555904,en-en,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.3778835218365133,0.2720968683860125,0.26361473601327984,0.10620403840801651,0.2720968683860125,0.26361473601327984,0.10620403840801651,0.5228449667778442,0.23841175239594395,0.23302858802214324,0.3672316384180791,0.5407127324364723,0.39501488399245926,0.3910020410283126,0.2624995037910365,0.25602393869833534,0.21809822700444637,0.18679369566155626,0.11110122809597368,rusemshift-finetune,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.4132457084528831,0.3065516844478923,0.3293736826946131,0.10620403840801651,0.3065516844478923,0.3293736826946131,0.10620403840801651,0.5507634123436923,0.18988141486795415,0.245437485956691,0.3672316384180791,0.5317496761590955,0.34685108191136793,0.3573148077680241,0.2624995037910365,0.31457251682147996,0.21088957248308646,0.10278101698054319,0.09292021409685143,rusemshift-train,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.38782593458646386,0.2539046803073205,0.25130427145691164,0.09734860578969774,0.2539046803073205,0.25130427145691164,0.09734860578969774,0.5627327622029349,0.3811067972692576,0.339440130602591,0.35215946843853824,0.49320281668291166,0.22550557146456374,0.21963702686362477,0.26691266912669126,0.2573796465251428,0.17705718843707574,0.165941494617036,0.14037429491696615,ru-ru,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.4719545986095321,0.3141708887958352,0.3238682038196486,0.06703576627157413,0.3141708887958352,0.3238682038196486,0.06703576627157413,0.6640560072287905,0.3659430672854129,0.39372084506319077,0.3333333333333333,0.524012114909462,0.344087144251751,0.34768274492857,0.22116333580064151,0.3047808717991318,0.23091511952942237,0.20082435963285925,0.1572964258952725,en-en,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6239752729712245,0.5384891595545097,0.5179923574069821,0.25468039185820984,0.5384891595545097,0.5179923574069821,0.25468039185820984,0.6569748134545527,0.4134217833542488,0.45508845002091536,0.4574687125669267,0.6633891986198964,0.5746986565765728,0.5371595117236619,0.359919084102261,0.5386479002470757,0.37568374890148865,0.2776164240199076,0.2154536057323049,rusemshift-finetune,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5227892787879337,0.446656665924136,0.4389792041130227,0.21298561875976754,0.446656665924136,0.4389792041130227,0.21298561875976754,0.6332199113576825,0.4458922151475027,0.4458922151475027,0.4341484614324631,0.5955596875955639,0.3857939202456171,0.3836848061370482,0.321550276417968,0.43645440244377715,0.3025090455079924,0.21707416588372783,0.21249411929169007,rusemshift-train,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.5992163544443796,0.5002754755807995,0.5028185549842855,0.2640999061441433,0.5002754755807995,0.5028185549842855,0.2640999061441433,0.6643407880745481,0.4736830674345125,0.4736830674345125,0.4415930422214251,0.6661354282201016,0.49582719320244273,0.49319517514792083,0.38813284395305764,0.4938143328592757,0.3678532866349442,0.28655265563421295,0.20327038569817849,ru-ru,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.6635935758423656,0.5744460760614549,0.5455006612416802,0.18602826534661468,0.5744460760614549,0.5455006612416802,0.18602826534661468,0.7174757804567818,0.5502550871526536,0.5096173239525624,0.3924817947657964,0.7111756253390996,0.5114700606040067,0.4972976008504903,0.3184201149317369,0.5426940338154154,0.42159499037474285,0.229712769266329,0.18310799138467007,en-en,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6979511557952315,0.602813643316607,0.5931005076226689,0.416428408147317,0.602813643316607,0.5931005076226689,0.416428408147317,0.7082808983920973,0.53192944053381,0.53192944053381,0.5191076144857486,0.7158664197635284,0.5697058095136013,0.5723939815566119,0.4852506393514968,0.5931005076226689,0.4297963869407964,0.3704826987491479,0.3105379320565448,rusemshift-finetune,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.7692327194829712,0.6807266722767605,0.6841957911274458,0.4305397691838628,0.6807266722767605,0.6841957911274458,0.4305397691838628,0.8229830004824535,0.6535875215848097,0.6535875215848097,0.5601293325175555,0.7536848210153452,0.6567867441959518,0.6587266140568429,0.5026266887181324,0.6581751551907821,0.50591132672368,0.4020285953202454,0.29960849507597814,rusemshift-train,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7081456652923053,0.5731859498431474,0.5712464519552861,0.4215559752885681,0.5731859498431474,0.5712464519552861,0.4215559752885681,0.7614265246098432,0.5796340417389448,0.5796340417389448,0.59988732733173,0.7686087063153854,0.6108343050462867,0.5978172235352823,0.5513354632527859,0.564217142565017,0.5340915264808168,0.36907344258650365,0.29598993124431056,ru-ru,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.7682014957976837,0.6701744454620301,0.6584083849134071,0.4666796466373453,0.6701744454620301,0.6584083849134071,0.4666796466373453,0.756044153421657,0.576102166045806,0.5344354993791394,0.6017959991842222,0.7899335647658382,0.605286865613789,0.6123975959654916,0.4615932755322562,0.6534698195067715,0.4631503345742993,0.37626669139670127,0.32430252391262065,en-en,"{'binarize': True, 'percentile': 3, 'word_level_threshold': False, 'score_path': 'en-en'}"
