adjusted_rand_score,silhouette,calinski_harabasz,eigengap,adjusted_rand_score_old,ari_silhouette_old,ari_calinski_old,ari_eigengap_old,adjusted_rand_score_new,ari_silhouette_new,ari_calinski_new,ari_eigengap_new,ari_silhouette,ari_calinski,ari_eigengap,no_clusters_2,no_clusters_3,no_clusters_4,no_clusters_5,score_path,parameters
0.8028807226823754,0.7026225743417429,0.6554222011686331,0.5754762506995857,0.7026225743417429,0.6554222011686331,0.5754762506995857,0.8077699246939575,0.5718524793768984,0.5420821404939135,0.6181609875614743,0.7564902624894193,0.6684908936666974,0.6124149158983995,0.5653832803748227,0.5600761037520195,0.592332060932561,0.5243772348191498,0.46658735779551286,rusemshift-finetune,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.8420162785377608,0.6976314133103303,0.685938335119836,0.6003568897823307,0.6976314133103303,0.685938335119836,0.6003568897823307,0.804149861226006,0.6182679356544251,0.6144744377304961,0.6584476186011142,0.8071977644863112,0.6632479438165916,0.6550446163189667,0.5627453788633102,0.6586945271625032,0.5866972400247258,0.5229785752220942,0.45671549162394753,rusemshift-train,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.7757461325970482,0.7021560503757249,0.685279490357572,0.5434728645167116,0.7021560503757249,0.685279490357572,0.5434728645167116,0.8103031586767341,0.6812905427959337,0.6535127650181559,0.6585495660121569,0.8318977309458725,0.6941786270579272,0.6784378863171865,0.5975685376215127,0.6501827282955196,0.5590967476847499,0.43828732666195663,0.37806509754193546,ru-ru,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.8801060016547466,0.7570612960250238,0.7302834580221674,0.6057869988588437,0.7570612960250238,0.7302834580221674,0.6057869988588437,0.8537131069882199,0.6419314715541816,0.6169511518782963,0.6340626309321792,0.8686199782780083,0.7666383781827849,0.7407308238485283,0.6079762638834313,0.7202422267849848,0.6487116792947644,0.552252735480205,0.4454692151739876,en-en,"{'binarize': True, 'percentile': 0, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.3866458833430855,0.2426443640022605,0.2646585425431576,0.10620403840801651,0.2426443640022605,0.2646585425431576,0.10620403840801651,0.5016528672510264,0.23936400655865883,0.23970992679841732,0.3672316384180791,0.5491817533697728,0.399357737730696,0.3973240117275158,0.2624995037910365,0.2498455265932039,0.21126472471922564,0.17006466639408888,0.12206717181662931,rusemshift-finetune,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.41144588495697776,0.31241903557520034,0.31934439941798337,0.10620403840801651,0.31241903557520034,0.31934439941798337,0.10620403840801651,0.5163214157137923,0.18988141486795415,0.24833100447520948,0.3672316384180791,0.5341885215163796,0.3479958943369112,0.38355971041639264,0.2624995037910365,0.32022893332804786,0.20298723841980956,0.11062728158928693,0.07323816044568156,rusemshift-train,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
0.363598574065303,0.217147307521358,0.20954258390836797,0.09734860578969774,0.217147307521358,0.20954258390836797,0.09734860578969774,0.5524829131506122,0.339440130602591,0.3423336491211095,0.35215946843853824,0.473515581259459,0.18383890479789708,0.18383890479789708,0.26691266912669126,0.22062227373918028,0.18132776262215886,0.15914906362445405,0.10919335431656618,ru-ru,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'ru-ru'}"
0.4895544662487455,0.3656674911233138,0.3656674911233138,0.06703576627157413,0.3656674911233138,0.3656674911233138,0.06703576627157413,0.6443319683473457,0.4472346449854059,0.4472346449854059,0.3333333333333333,0.5293902021514179,0.35931147434389027,0.35931147434389027,0.22116333580064151,0.3475760232074973,0.24514451831401216,0.165064178734825,0.1667663782386669,en-en,"{'binarize': True, 'percentile': 1, 'word_level_threshold': False, 'score_path': 'en-en'}"
0.6257396399471441,0.5384891595545097,0.4791652343645554,0.25468039185820984,0.5384891595545097,0.4791652343645554,0.25468039185820984,0.652154843016892,0.4134217833542488,0.4134217833542487,0.4574687125669267,0.6602387338101506,0.5746986565765728,0.5055580113721616,0.359919084102261,0.5386479002470757,0.3812554549287683,0.300044816877801,0.2629121664386569,rusemshift-finetune,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-finetune'}"
0.5282964300171563,0.44843076435098883,0.4378688662474472,0.21298561875976754,0.44843076435098883,0.4378688662474472,0.21298561875976754,0.6544809665908243,0.4458922151475027,0.4487857336660213,0.4341484614324631,0.5977174884572273,0.3875774953140163,0.3850852317126008,0.321550276417968,0.43822850087063,0.2919637558198796,0.23756032645929903,0.22080396307739106,rusemshift-train,"{'binarize': True, 'percentile': 2, 'word_level_threshold': False, 'score_path': 'rusemshift-train'}"
